cell_id,lat,lon,distance_km,G_WSM,G_CMT,G_v04b_total,slab2_covered,slab2_node_count,slab2_regions,slab2_depth_km,slab2_dip_deg,slab2_strike_deg,slab2_uncertainty_km,slab2_strike_coherence,Q_slab,A_slab,G_slab,G_v04c_total,T13_exact_none_%,T18_exact_none_%,T13_ever_none_%,T18_ever_none_%,T13_first_none_%,T18_first_none_%,T13_exact_v03_%,T18_exact_v03_%,T13_ever_v03_%,T18_ever_v03_%,T13_first_v03_%,T18_first_v03_%,T13_exact_v04a_%,T18_exact_v04a_%,T13_ever_v04a_%,T18_ever_v04a_%,T13_first_v04a_%,T18_first_v04a_%,T13_exact_v04b_%,T18_exact_v04b_%,T13_ever_v04b_%,T18_ever_v04b_%,T13_first_v04b_%,T18_first_v04b_%,T13_exact_v04c_%,T18_exact_v04c_%,T13_ever_v04c_%,T18_ever_v04c_%,T13_first_v04c_%,T18_first_v04c_%,DeltaEver_v04c_vs_v04b_T18_pp,DeltaExact_v04c_vs_v04b_T18_pp,Rank_first_v04c_T18,Rank_ever_v04c_T18
586,12.5,112.5,2903.352500906361,1.0338992687608142,1.0708653719119599,1.1071669249610525,False,0,,,,,,0.0,0.0,0.5,1.0,1.1071669249610525,0.01,0.04,0.01,0.09,0.01,0.08,0.0,0.03,0.01,0.09,0.01,0.07,0.0,0.02,0.01,0.09,0.01,0.08,0.0,0.02,0.01,0.09,0.01,0.08,0.0,0.02,0.01,0.09,0.01,0.08,0.0,0.0,66,146
587,12.5,117.5,2608.2309349513835,1.1404228598699193,1.1288864550704671,1.2874079195598773,True,3292,man,12.27291834220808,12.317474576690964,161.12266345861292,9.405845327624808,0.9141562957508474,0.2951729952108921,0.30885104109453493,0.9435779892684302,1.076077909031811,0.0,0.03,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,526,762
588,12.5,122.5,2386.031197272169,1.047456712797827,1.1060767046433733,1.1585674691480006,True,6461,"hal,man,phi",67.57591572640683,37.59095229456031,147.24137548077852,10.629691149043309,0.8059793106872053,0.17156600928788665,0.7336676586250778,1.0400894276899488,1.089448652943887,0.0,0.02,0.01,0.07,0.01,0.05,0.01,0.04,0.02,0.1,0.02,0.06,0.02,0.03,0.03,0.1,0.03,0.07,0.03,0.04,0.04,0.11,0.04,0.08,0.03,0.03,0.04,0.1,0.04,0.07,-0.009999999999999995,-0.010000000000000002,135,83
589,12.5,127.5,2258.6729238064236,0.849768060293707,1.0142002253195552,0.8618349582192391,True,1672,phi,34.10500114479106,26.26456067850563,152.70671316708916,9.393291570729492,0.9702228170403595,0.2953311123576875,0.45625914971333126,0.987081966029367,0.838790727623674,0.0,0.02,0.01,0.09,0.01,0.08,0.02,0.04,0.03,0.12,0.03,0.09,0.01,0.03,0.02,0.11,0.02,0.09,0.01,0.03,0.02,0.11,0.02,0.09,0.01,0.03,0.02,0.11,0.02,0.09,0.0,0.0,29,40
590,12.5,132.5,2242.5297725627834,0.9181017913627093,0.8711968119333754,0.7998473536655133,False,0,,,,,,0.0,0.0,0.5,1.0,0.7998473536655133,0.0,0.03,0.01,0.07,0.01,0.04,0.01,0.04,0.02,0.09,0.01,0.05,0.01,0.04,0.02,0.09,0.01,0.05,0.0,0.04,0.01,0.08,0.01,0.04,0.0,0.04,0.01,0.08,0.01,0.04,0.0,0.0,526,221
591,12.5,137.5,2339.9229027728124,1.0159428551605953,0.8930159282028768,0.9072531518023199,False,0,,,,,,0.0,0.0,0.5,1.0,0.9072531518023199,0.0,0.04,0.01,0.1,0.01,0.08,0.02,0.02,0.03,0.1,0.03,0.08,0.02,0.02,0.03,0.1,0.03,0.08,0.01,0.02,0.02,0.1,0.02,0.08,0.01,0.02,0.02,0.1,0.02,0.08,0.0,0.0,66,83
592,12.5,142.5,2537.7111125722604,0.9939170978641051,0.9952045155160236,0.989150783842939,True,4071,izu,50.90888784555401,23.363003064920207,76.86208518542014,11.301594142826831,0.9222741139013116,0.1508681767575505,0.5223005407456142,1.0033644419229983,0.997261074216144,0.0,0.03,0.01,0.08,0.01,0.07,0.0,0.03,0.02,0.1,0.02,0.07,0.0,0.02,0.02,0.1,0.02,0.08,0.0,0.02,0.02,0.1,0.02,0.08,0.0,0.02,0.02,0.1,0.02,0.08,0.0,0.0,66,83
593,12.5,147.5,2814.6070515510805,0.9981820685098167,1.0,0.9981820685098167,True,1820,izu,20.463731167636077,13.905183638126017,37.7213818210149,10.242789286689902,0.8865350064153044,0.20226639204781538,0.40015219203634594,0.9798041441293086,0.9780229273214839,0.0,0.01,0.02,0.07,0.02,0.07,0.01,0.02,0.03,0.09,0.03,0.08,0.01,0.02,0.03,0.09,0.03,0.08,0.01,0.02,0.03,0.09,0.03,0.08,0.01,0.02,0.03,0.09,0.03,0.08,0.0,0.0,66,146
594,12.5,152.5,3149.5337633852273,1.018908163634027,1.0,1.018908163634027,False,0,,,,,,0.0,0.0,0.5,1.0,1.018908163634027,0.0,0.01,0.0,0.05,0.0,0.04,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.0,366,472
595,12.5,157.5,3525.6451901129935,1.0476130553408447,1.0,1.0476130553408447,False,0,,,,,,0.0,0.0,0.5,1.0,1.0476130553408447,0.0,0.01,0.01,0.03,0.01,0.02,0.0,0.01,0.01,0.03,0.01,0.02,0.0,0.01,0.01,0.03,0.01,0.02,0.0,0.01,0.01,0.03,0.01,0.02,0.0,0.01,0.01,0.03,0.01,0.02,0.0,0.0,818,868
596,12.5,162.5,3930.734559430576,0.9973198269398945,1.0,0.9973198269398945,False,0,,,,,,0.0,0.0,0.5,1.0,0.9973198269398945,0.0,0.04,0.0,0.09,0.0,0.07,0.0,0.05,0.0,0.12,0.0,0.09,0.0,0.05,0.0,0.12,0.0,0.09,0.0,0.05,0.0,0.12,0.0,0.09,0.0,0.05,0.0,0.12,0.0,0.09,0.0,0.0,29,18
597,12.5,167.5,4356.272841487782,1.0636328028705926,1.0,1.0636328028705926,False,0,,,,,,0.0,0.0,0.5,1.0,1.0636328028705926,0.0,0.04,0.01,0.1,0.01,0.09,0.0,0.02,0.01,0.1,0.01,0.09,0.0,0.02,0.01,0.1,0.01,0.09,0.0,0.02,0.01,0.1,0.01,0.09,0.0,0.02,0.01,0.1,0.01,0.09,0.0,0.0,29,83
598,12.5,172.5,4796.3199283229105,1.0765985348561655,1.0,1.0765985348561655,False,0,,,,,,0.0,0.0,0.5,1.0,1.0765985348561655,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.03,0.0,0.04,0.0,0.02,0.0,0.04,0.0,0.05,0.0,0.02,0.0,0.04,0.0,0.05,0.0,0.02,0.0,0.04,0.0,0.05,0.0,0.02,0.0,0.0,818,618
599,12.5,177.5,5246.678189228734,1.042155321681546,1.0,1.042155321681546,False,0,,,,,,0.0,0.0,0.5,1.0,1.042155321681546,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.04,0.0,0.08,0.0,0.06,0.0,0.04,0.0,0.08,0.0,0.06,0.0,0.04,0.0,0.08,0.0,0.06,0.0,0.04,0.0,0.08,0.0,0.06,0.0,0.0,240,221
600,17.5,-177.5,5424.7106480545135,1.0044216541813384,1.0,1.0044216541813384,False,0,,,,,,0.0,0.0,0.5,1.0,1.0044216541813384,0.0,0.04,0.0,0.05,0.0,0.02,0.0,0.03,0.0,0.05,0.0,0.02,0.0,0.03,0.0,0.05,0.0,0.02,0.0,0.03,0.0,0.05,0.0,0.02,0.0,0.03,0.0,0.05,0.0,0.02,0.0,0.0,818,618
601,17.5,-172.5,5892.196309182138,1.0,1.0,1.0,False,0,,,,,,0.0,0.0,0.5,1.0,1.0,0.01,0.03,0.02,0.11,0.02,0.08,0.01,0.03,0.02,0.11,0.02,0.08,0.01,0.03,0.02,0.11,0.02,0.08,0.01,0.03,0.02,0.11,0.02,0.08,0.01,0.03,0.02,0.11,0.02,0.08,0.0,0.0,66,40
602,17.5,-167.5,6360.50547277251,1.0,1.0,1.0,False,0,,,,,,0.0,0.0,0.5,1.0,1.0,0.0,0.02,0.01,0.05,0.01,0.03,0.0,0.02,0.01,0.05,0.01,0.03,0.0,0.02,0.01,0.05,0.01,0.03,0.0,0.02,0.01,0.05,0.01,0.03,0.0,0.02,0.01,0.05,0.01,0.03,0.0,0.0,665,618
603,17.5,-162.5,6828.553740368972,1.2458654370409796,1.0,1.2458654370409796,False,0,,,,,,0.0,0.0,0.5,1.0,1.2458654370409796,0.0,0.02,0.0,0.05,0.0,0.04,0.0,0.06,0.0,0.07,0.0,0.03,0.0,0.06,0.0,0.07,0.0,0.03,0.0,0.06,0.0,0.07,0.0,0.03,0.0,0.06,0.0,0.07,0.0,0.03,0.0,0.0,665,339
604,17.5,-157.5,7295.394295883486,1.2307738678064564,1.0,1.2307738678064564,False,0,,,,,,0.0,0.0,0.5,1.0,1.2307738678064564,0.0,0.02,0.01,0.05,0.01,0.05,0.0,0.03,0.01,0.06,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.0,240,339
605,17.5,-152.5,7760.154373003125,1.2101591029623906,1.0,1.2101591029623906,False,0,,,,,,0.0,0.0,0.5,1.0,1.2101591029623906,0.0,0.02,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.0,665,762
606,17.5,-147.5,8221.988438311198,1.1831679180312182,1.0,1.1831679180312182,False,0,,,,,,0.0,0.0,0.5,1.0,1.1831679180312182,0.0,0.0,0.01,0.03,0.01,0.03,0.0,0.0,0.01,0.03,0.01,0.03,0.0,0.0,0.01,0.03,0.01,0.03,0.0,0.0,0.01,0.03,0.01,0.03,0.0,0.0,0.01,0.03,0.01,0.03,0.0,0.0,665,868
607,17.5,-142.5,8680.041075968895,1.0034607521588368,1.0,1.0034607521588368,False,0,,,,,,0.0,0.0,0.5,1.0,1.0034607521588368,0.0,0.01,0.01,0.07,0.01,0.07,0.0,0.01,0.01,0.08,0.01,0.07,0.0,0.01,0.01,0.08,0.01,0.07,0.0,0.01,0.01,0.08,0.01,0.07,0.0,0.01,0.01,0.08,0.01,0.07,0.0,0.0,135,221
608,17.5,-137.5,9133.415127025177,1.0,1.0,1.0,False,0,,,,,,0.0,0.0,0.5,1.0,1.0,0.0,0.02,0.0,0.08,0.0,0.06,0.0,0.02,0.0,0.08,0.0,0.06,0.0,0.02,0.0,0.08,0.0,0.06,0.0,0.02,0.0,0.08,0.0,0.06,0.0,0.02,0.0,0.08,0.0,0.06,0.0,0.0,240,221
609,17.5,-132.5,9581.14212242744,1.0,1.0,1.0,False,0,,,,,,0.0,0.0,0.5,1.0,1.0,0.0,0.05,0.0,0.08,0.0,0.04,0.0,0.05,0.0,0.08,0.0,0.04,0.0,0.05,0.0,0.08,0.0,0.04,0.0,0.05,0.0,0.08,0.0,0.04,0.0,0.05,0.0,0.08,0.0,0.04,0.0,0.0,526,221
610,17.5,-127.5,10022.152938786418,1.0,1.0,1.0,False,0,,,,,,0.0,0.0,0.5,1.0,1.0,0.01,0.03,0.01,0.06,0.01,0.04,0.01,0.02,0.01,0.06,0.01,0.04,0.01,0.02,0.01,0.06,0.01,0.04,0.01,0.02,0.01,0.06,0.01,0.04,0.01,0.02,0.01,0.06,0.01,0.04,0.0,0.0,526,472
611,17.5,-122.5,10455.247180262957,0.975039294107287,1.0,0.975039294107287,False,0,,,,,,0.0,0.0,0.5,1.0,0.975039294107287,0.0,0.02,0.02,0.06,0.02,0.05,0.0,0.03,0.02,0.07,0.02,0.06,0.0,0.03,0.02,0.07,0.02,0.06,0.0,0.03,0.02,0.07,0.02,0.06,0.0,0.03,0.02,0.07,0.02,0.06,0.0,0.0,240,339
612,17.5,-117.5,10879.060230215988,1.0489345934609846,1.0,1.0489345934609846,False,0,,,,,,0.0,0.0,0.5,1.0,1.0489345934609846,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.0,366,472
613,17.5,-112.5,11292.027365310134,1.2136935318773174,1.0,1.2136935318773174,False,0,,,,,,0.0,0.0,0.5,1.0,1.2136935318773174,0.0,0.04,0.02,0.13,0.02,0.09,0.0,0.05,0.02,0.13,0.02,0.08,0.0,0.05,0.02,0.13,0.02,0.08,0.0,0.05,0.02,0.13,0.02,0.08,0.0,0.05,0.02,0.13,0.02,0.08,0.0,0.0,66,11
614,17.5,-107.5,11692.344923966506,1.2281952452000244,1.0,1.2281952452000244,True,421,cam,11.41724021370362,12.070862023334426,142.5097897358981,7.497363024202462,0.9412959051872378,0.41949835071697816,0.3928593899232996,0.9550546907780133,1.1729936301195356,0.0,0.01,0.0,0.04,0.0,0.04,0.0,0.01,0.0,0.04,0.0,0.04,0.0,0.01,0.0,0.04,0.0,0.04,0.0,0.01,0.0,0.04,0.0,0.04,0.0,0.01,0.0,0.04,0.0,0.04,0.0,0.0,526,762
615,17.5,-102.5,12077.929434434502,1.1887910465703309,1.0,1.1887910465703309,True,5244,cam,34.508021101073,18.844737881436814,111.01211317138039,11.050905150735801,0.8266900537620251,0.16875299908381547,0.4345088273611807,0.9889481682036834,1.1756527278826683,0.0,0.03,0.01,0.05,0.01,0.04,0.0,0.04,0.01,0.06,0.01,0.04,0.0,0.04,0.01,0.06,0.01,0.04,0.0,0.04,0.01,0.06,0.01,0.04,0.0,0.04,0.01,0.06,0.01,0.04,0.0,0.0,526,472
616,17.5,-97.5,12446.37703242927,1.1437578513944275,1.1068221319447205,1.265936503508893,True,8134,cam,92.25169990075183,26.523704295790882,113.1879772494782,10.430219484542514,0.8557478050543343,0.20752777309807183,0.5326100218159843,1.0067674852081507,1.1514982157354456,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,954,950
617,17.5,-92.5,12794.927647573277,1.10194193895047,1.182540807354427,1.3030913101441917,True,4160,cam,133.24864736104436,35.45190643657063,126.53185146667616,16.25369659709012,0.9397817308424059,0.0939978138803699,0.7876106070909308,1.0270347683153536,1.1317326839669675,0.0,0.07,0.0,0.12,0.0,0.08,0.0,0.07,0.0,0.12,0.0,0.08,0.0,0.06,0.0,0.12,0.0,0.08,0.0,0.06,0.0,0.12,0.0,0.08,0.0,0.06,0.0,0.12,0.0,0.08,0.0,0.0,66,18
618,17.5,-87.5,13120.441469072559,1.0718978024565995,1.2250378359423737,1.3131153642728186,True,4,cam,288.1516728883105,68.82552595730807,114.66327091886755,21.090209276436127,0.9999925913374466,0.06717629683102246,0.810151984737321,1.020834861789445,1.0942306450231924,0.0,0.02,0.0,0.06,0.0,0.05,0.0,0.03,0.0,0.07,0.0,0.06,0.0,0.03,0.0,0.07,0.0,0.06,0.0,0.02,0.0,0.07,0.0,0.06,0.0,0.03,0.0,0.07,0.0,0.06,0.0,0.009999999999999998,240,339
619,17.5,-82.5,13419.399042453311,0.9772360928503179,1.2013647186383651,1.1740169637303774,False,0,,,,,,0.0,0.0,0.5,1.0,1.1740169637303774,0.0,0.03,0.0,0.06,0.0,0.04,0.0,0.03,0.0,0.06,0.0,0.04,0.0,0.03,0.0,0.06,0.0,0.04,0.0,0.03,0.0,0.06,0.0,0.04,0.0,0.03,0.0,0.06,0.0,0.04,0.0,0.0,526,472
620,17.5,-77.5,13687.940385460422,0.8050682576823524,1.1176074610453184,0.8997502914365519,False,0,,,,,,0.0,0.0,0.5,1.0,0.8997502914365519,0.0,0.05,0.0,0.11,0.0,0.11,0.0,0.05,0.0,0.11,0.0,0.09,0.0,0.06,0.0,0.11,0.0,0.08,0.0,0.06,0.0,0.11,0.0,0.08,0.0,0.06,0.0,0.11,0.0,0.08,0.0,0.0,66,40
621,17.5,-72.5,13921.961158316282,0.975333011613009,1.0495762638856816,1.023686378373152,True,1695,"car,mue",27.0851802286299,24.112301338742576,92.39157656240933,13.159852897534824,0.9225104188950506,0.13602069533277067,0.5909185364784456,1.012366802550436,0.9873947623885492,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.0,665,868
622,17.5,-67.5,14117.2823386035,1.1870856859141437,1.0082295714813239,1.1968548924208304,True,15366,"car,mue",28.79584098022863,27.67575851242742,90.93058258147414,15.812416401373586,0.9495471042654231,0.09613812366027072,0.6788027549297109,1.0171897613642296,1.2074914055739006,0.0,0.01,0.0,0.06,0.0,0.05,0.0,0.01,0.0,0.06,0.0,0.05,0.0,0.01,0.0,0.06,0.0,0.05,0.0,0.01,0.0,0.06,0.0,0.05,0.0,0.01,0.0,0.06,0.0,0.05,0.0,0.0,366,472
623,17.5,97.5,3720.0257347902802,1.1986744321756655,1.0,1.1986744321756655,True,1764,sum,50.266875368786245,24.447084563125888,177.6354391878157,9.723705289317936,0.8448726869356747,0.23162387670504686,0.6926727999195667,1.0446276208529859,1.2521684202609693,0.0,0.01,0.01,0.05,0.01,0.04,0.0,0.01,0.01,0.05,0.01,0.04,0.0,0.01,0.01,0.05,0.01,0.04,0.0,0.01,0.01,0.05,0.01,0.04,0.0,0.01,0.01,0.05,0.01,0.04,0.0,0.0,526,618
624,17.5,102.5,3283.4979760050996,1.1909912013444963,1.0,1.1909912013444963,False,0,,,,,,0.0,0.0,0.5,1.0,1.1909912013444963,0.0,0.02,0.0,0.05,0.0,0.04,0.0,0.04,0.0,0.08,0.0,0.05,0.0,0.04,0.0,0.08,0.0,0.05,0.0,0.04,0.0,0.08,0.0,0.05,0.0,0.04,0.0,0.08,0.0,0.05,0.0,0.0,366,221
625,17.5,107.5,2866.160172908948,1.0543642531912498,1.0,1.0543642531912498,False,0,,,,,,0.0,0.0,0.5,1.0,1.0543642531912498,0.0,0.01,0.0,0.06,0.0,0.05,0.0,0.04,0.0,0.09,0.0,0.07,0.0,0.04,0.0,0.09,0.0,0.07,0.0,0.04,0.0,0.09,0.0,0.07,0.0,0.04,0.0,0.09,0.0,0.07,0.0,0.0,135,146
626,17.5,112.5,2478.5149782225844,1.1125489764880645,0.9884475433054262,1.0996963026165938,False,0,,,,,,0.0,0.0,0.5,1.0,1.0996963026165938,0.0,0.03,0.01,0.1,0.01,0.07,0.0,0.03,0.01,0.12,0.01,0.1,0.01,0.01,0.02,0.12,0.02,0.11,0.01,0.01,0.02,0.12,0.02,0.11,0.01,0.01,0.02,0.12,0.02,0.11,0.0,0.0,5,18
627,17.5,117.5,2137.499539365347,1.0027020989059796,1.0530595053804948,1.055904976317915,True,6344,man,10.660676671562017,10.280394055629161,11.08587787226594,9.607091914598415,0.9556115384064467,0.2811309645032382,0.1802652828249927,0.9101126705754201,0.9125718850269001,0.0,0.03,0.01,0.1,0.01,0.1,0.01,0.01,0.02,0.11,0.02,0.1,0.01,0.01,0.02,0.11,0.02,0.1,0.01,0.01,0.02,0.11,0.02,0.1,0.0,0.01,0.01,0.11,0.01,0.1,0.0,0.0,13,40
628,17.5,122.5,1869.424791408537,0.8846319153728979,1.060486082323009,0.938139834231704,True,22740,"man,phi",46.9791881721356,29.49721123923135,16.79763972077337,12.257103906185383,0.7348646989686116,0.12352836548696483,0.24184983141143407,0.96811113162407,0.8564220046624247,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.03,0.0,0.08,0.0,0.08,0.0,0.03,0.0,0.07,0.0,0.06,0.0,0.04,0.0,0.08,0.0,0.07,0.0,0.03,0.0,0.07,0.0,0.06,-0.009999999999999995,-0.010000000000000002,240,339
629,17.5,127.5,1709.413835564508,0.9212503859449764,1.0736423470902636,0.9890934266237758,False,0,,,,,,0.0,0.0,0.5,1.0,0.9890934266237758,0.0,0.04,0.01,0.08,0.01,0.05,0.0,0.02,0.02,0.09,0.02,0.07,0.0,0.02,0.02,0.09,0.02,0.07,0.0,0.02,0.02,0.09,0.02,0.07,0.0,0.02,0.02,0.09,0.02,0.07,0.0,0.0,135,146
630,17.5,132.5,1688.7121747007516,0.9390299382192147,0.9928863247180715,0.9323499841587137,False,0,,,,,,0.0,0.0,0.5,1.0,0.9323499841587137,0.0,0.04,0.0,0.06,0.0,0.03,0.0,0.04,0.01,0.12,0.01,0.1,0.01,0.04,0.01,0.12,0.01,0.1,0.01,0.04,0.01,0.12,0.01,0.1,0.01,0.04,0.01,0.12,0.01,0.1,0.0,0.0,13,18
631,17.5,137.5,1812.1277422422468,0.9964708578331629,1.044517577215579,1.040831326189825,False,0,,,,,,0.0,0.0,0.5,1.0,1.040831326189825,0.0,0.01,0.01,0.05,0.01,0.04,0.02,0.03,0.03,0.08,0.03,0.05,0.02,0.03,0.03,0.08,0.03,0.05,0.02,0.03,0.03,0.08,0.03,0.05,0.02,0.03,0.03,0.08,0.03,0.05,0.0,0.0,366,221
632,17.5,142.5,2053.69521094594,0.9604618364715973,1.0,0.9604618364715973,True,257,izu,273.2204009800433,69.60164821903614,169.56149488197164,26.614272112526926,0.6277225059276114,0.02615269282556119,0.5388281789335788,1.0010154614366258,0.961437148427885,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.02,0.01,0.05,0.01,0.03,0.0,0.02,0.01,0.05,0.01,0.03,0.0,0.02,0.01,0.05,0.01,0.03,0.0,0.02,0.01,0.05,0.01,0.03,0.0,0.0,665,618
633,17.5,147.5,2377.393302895626,0.9540882113839888,1.0,0.9540882113839888,True,5334,izu,33.66086740910849,19.19050401480668,177.82660774792856,9.723423617188137,0.8700484382102214,0.18554535914561265,0.407421311734974,0.982822454036636,0.9376993172798366,0.0,0.02,0.01,0.06,0.01,0.05,0.02,0.0,0.03,0.06,0.03,0.06,0.01,0.0,0.02,0.06,0.02,0.06,0.01,0.0,0.02,0.06,0.02,0.06,0.01,0.0,0.02,0.06,0.02,0.06,0.0,0.0,240,472
634,17.5,152.5,2754.0429543275236,0.9983030938179154,1.0,0.9983030938179154,False,0,,,,,,0.0,0.0,0.5,1.0,0.9983030938179154,0.0,0.03,0.0,0.05,0.0,0.03,0.0,0.04,0.0,0.07,0.0,0.05,0.0,0.04,0.0,0.07,0.0,0.05,0.0,0.04,0.0,0.07,0.0,0.05,0.0,0.04,0.0,0.07,0.0,0.05,0.0,0.0,366,339
635,17.5,157.5,3164.346998640562,1.0613198937396957,1.0,1.0613198937396957,False,0,,,,,,0.0,0.0,0.5,1.0,1.0613198937396957,0.0,0.06,0.0,0.08,0.0,0.07,0.01,0.03,0.01,0.11,0.01,0.09,0.01,0.03,0.01,0.11,0.01,0.09,0.01,0.03,0.01,0.11,0.01,0.09,0.01,0.03,0.01,0.11,0.01,0.09,0.0,0.0,29,40
636,17.5,162.5,3596.29801030255,1.0176299945649767,1.0,1.0176299945649767,False,0,,,,,,0.0,0.0,0.5,1.0,1.0176299945649767,0.0,0.01,0.01,0.06,0.01,0.06,0.0,0.03,0.01,0.09,0.01,0.06,0.0,0.03,0.01,0.09,0.01,0.06,0.0,0.03,0.01,0.09,0.01,0.06,0.0,0.03,0.01,0.09,0.01,0.06,0.0,0.0,240,146
637,17.5,167.5,4042.4011317253376,1.0679188286064571,1.0,1.0679188286064571,False,0,,,,,,0.0,0.0,0.5,1.0,1.0679188286064571,0.01,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,818,918
638,17.5,172.5,4497.834160823479,1.0787736387685802,1.0,1.0787736387685802,False,0,,,,,,0.0,0.0,0.5,1.0,1.0787736387685802,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.0,818,918
639,17.5,177.5,4959.362271435183,1.0367061689973867,1.0,1.0367061689973867,False,0,,,,,,0.0,0.0,0.5,1.0,1.0367061689973867,0.02,0.0,0.03,0.05,0.03,0.05,0.0,0.0,0.03,0.05,0.03,0.05,0.0,0.0,0.03,0.05,0.03,0.05,0.0,0.0,0.03,0.05,0.03,0.05,0.0,0.0,0.03,0.05,0.03,0.05,0.0,0.0,366,618
640,22.5,-177.5,5178.056251149733,1.014567211594144,1.0,1.014567211594144,False,0,,,,,,0.0,0.0,0.5,1.0,1.014567211594144,0.0,0.01,0.01,0.04,0.01,0.04,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.0,240,339
641,22.5,-172.5,5645.978618713136,1.0,1.0,1.0,False,0,,,,,,0.0,0.0,0.5,1.0,1.0,0.0,0.01,0.01,0.03,0.01,0.03,0.0,0.01,0.01,0.04,0.01,0.03,0.0,0.01,0.01,0.04,0.01,0.03,0.0,0.01,0.01,0.04,0.01,0.03,0.0,0.01,0.01,0.04,0.01,0.03,0.0,0.0,665,762
642,22.5,-167.5,6112.608887510302,1.0033804844099021,1.0,1.0033804844099021,False,0,,,,,,0.0,0.0,0.5,1.0,1.0033804844099021,0.01,0.04,0.02,0.09,0.02,0.08,0.0,0.02,0.02,0.1,0.02,0.09,0.0,0.02,0.02,0.1,0.02,0.09,0.0,0.02,0.02,0.1,0.02,0.09,0.0,0.02,0.02,0.1,0.02,0.09,0.0,0.0,29,83
643,22.5,-162.5,6577.172119914504,1.211840998789711,1.0,1.211840998789711,False,0,,,,,,0.0,0.0,0.5,1.0,1.211840998789711,0.0,0.02,0.01,0.06,0.01,0.06,0.0,0.01,0.01,0.06,0.01,0.06,0.0,0.01,0.01,0.06,0.01,0.06,0.0,0.01,0.01,0.06,0.01,0.06,0.0,0.01,0.01,0.06,0.01,0.06,0.0,0.0,240,472
644,22.5,-157.5,7038.941351291494,1.1922786778927714,1.0,1.1922786778927714,False,0,,,,,,0.0,0.0,0.5,1.0,1.1922786778927714,0.0,0.03,0.0,0.07,0.0,0.06,0.0,0.03,0.0,0.08,0.0,0.05,0.0,0.03,0.0,0.08,0.0,0.05,0.0,0.03,0.0,0.08,0.0,0.05,0.0,0.03,0.0,0.08,0.0,0.05,0.0,0.0,366,221
645,22.5,-152.5,7497.19872625699,1.1670627241765348,1.0,1.1670627241765348,False,0,,,,,,0.0,0.0,0.5,1.0,1.1670627241765348,0.0,0.03,0.0,0.06,0.0,0.04,0.0,0.04,0.0,0.06,0.0,0.03,0.0,0.03,0.0,0.06,0.0,0.03,0.0,0.03,0.0,0.06,0.0,0.03,0.0,0.03,0.0,0.06,0.0,0.03,0.0,0.0,665,472
