cell_id,lat,lon,slab2_covered,slab2_node_count,slab2_regions,slab2_depth_km,slab2_dip_deg,slab2_strike_deg,slab2_uncertainty_km,slab2_strike_coherence,Q_slab,A_slab,G_slab
318,-22.5,172.5,True,3039,van,37.180374938080874,24.118993697602225,98.71730387173936,14.258814667369762,0.7589138687791486,0.08837748898099494,0.3856671350714294,0.9898955484896097
319,-22.5,177.5,True,2926,ker,596.7479260530047,28.533459776346,19.66718545936092,26.613881990148986,0.9382481376711627,0.03595769160631076,0.6884009009407545,1.0067744614943788
320,-17.5,-177.5,True,9763,ker,379.40584564122315,34.98146539248378,167.78609836765875,28.7280304918845,0.5773848128342157,0.019112296175822965,0.6061210495279964,1.0020282169290682
321,-17.5,-172.5,True,4930,ker,25.803129683046414,14.237570350822054,3.0575150166530807,16.27858209377429,0.8169660531780832,0.0781033724739011,0.3567554179632525,0.9888121150543157
322,-17.5,-167.5,False,0,,,,,,0.0,0.0,0.5,1.0
323,-17.5,-162.5,False,0,,,,,,0.0,0.0,0.5,1.0
324,-17.5,-157.5,False,0,,,,,,0.0,0.0,0.5,1.0
325,-17.5,-152.5,False,0,,,,,,0.0,0.0,0.5,1.0
326,-17.5,-147.5,False,0,,,,,,0.0,0.0,0.5,1.0
327,-17.5,-142.5,False,0,,,,,,0.0,0.0,0.5,1.0
328,-17.5,-137.5,False,0,,,,,,0.0,0.0,0.5,1.0
329,-17.5,-132.5,False,0,,,,,,0.0,0.0,0.5,1.0
330,-17.5,-127.5,False,0,,,,,,0.0,0.0,0.5,1.0
331,-17.5,-122.5,False,0,,,,,,0.0,0.0,0.5,1.0
332,-17.5,-117.5,False,0,,,,,,0.0,0.0,0.5,1.0
333,-17.5,-112.5,False,0,,,,,,0.0,0.0,0.5,1.0
334,-17.5,-107.5,False,0,,,,,,0.0,0.0,0.5,1.0
335,-17.5,-102.5,False,0,,,,,,0.0,0.0,0.5,1.0
336,-17.5,-97.5,False,0,,,,,,0.0,0.0,0.5,1.0
337,-17.5,-92.5,False,0,,,,,,0.0,0.0,0.5,1.0
338,-17.5,-87.5,False,0,,,,,,0.0,0.0,0.5,1.0
339,-17.5,-82.5,False,0,,,,,,0.0,0.0,0.5,1.0
340,-17.5,-77.5,True,491,sam,14.238095359018736,12.14976821002394,135.61447283655303,7.046068734629228,0.9971385518386073,0.4607266831041376,0.381603052880687,0.945451367264063
341,-17.5,-72.5,True,7029,sam,31.620451258039836,15.477302529181507,137.345601299725,11.142662765526332,0.9054210913924559,0.1616621692651213,0.4789897561050325,0.9966034383951503
342,-17.5,-67.5,True,10000,sam,281.8665262747692,40.53473731402709,144.48649294354814,18.82434914042406,0.8368098971110379,0.0670736908748709,0.9327981092412864,1.0290293665904786
343,-17.5,97.5,False,0,,,,,,0.0,0.0,0.5,1.0
344,-17.5,102.5,False,0,,,,,,0.0,0.0,0.5,1.0
345,-17.5,107.5,False,0,,,,,,0.0,0.0,0.5,1.0
346,-17.5,112.5,False,0,,,,,,0.0,0.0,0.5,1.0
347,-17.5,117.5,False,0,,,,,,0.0,0.0,0.5,1.0
348,-17.5,122.5,False,0,,,,,,0.0,0.0,0.5,1.0
349,-17.5,127.5,False,0,,,,,,0.0,0.0,0.5,1.0
350,-17.5,132.5,False,0,,,,,,0.0,0.0,0.5,1.0
351,-17.5,137.5,False,0,,,,,,0.0,0.0,0.5,1.0
352,-17.5,142.5,False,0,,,,,,0.0,0.0,0.5,1.0
353,-17.5,147.5,False,0,,,,,,0.0,0.0,0.5,1.0
354,-17.5,152.5,False,0,,,,,,0.0,0.0,0.5,1.0
355,-17.5,157.5,False,0,,,,,,0.0,0.0,0.5,1.0
356,-17.5,162.5,False,0,,,,,,0.0,0.0,0.5,1.0
357,-17.5,167.5,True,4746,van,36.33923638479483,22.168105408198144,160.2631147553469,14.380522034305754,0.9692134524028184,0.10761680682945744,0.2321722786008379,0.9711772358426126
358,-17.5,172.5,True,216,van,276.9195026572811,69.21743888333151,163.9948665781175,26.444778241728464,0.9902363658030098,0.04192352726359324,0.8001148031308315,1.0125818711312633
359,-17.5,177.5,True,1685,ker,584.5122846870241,21.92932353438794,60.04543681326905,20.501866940632983,0.576971096377771,0.038390562703962725,0.5219395892520793,1.0008422731768811
360,-12.5,-177.5,True,979,ker,262.62088073658333,42.26627453513315,151.66781205458784,27.60955723669502,0.8453572488470388,0.031864072665398334,0.6248500255034848,1.0039782302849198
361,-12.5,-172.5,True,421,ker,25.930477057453228,19.21192087012837,141.44025846697764,13.526785234895831,0.9267076390238372,0.13012805889721638,0.2824179891374837,0.9716864752755077
362,-12.5,-167.5,False,0,,,,,,0.0,0.0,0.5,1.0
363,-12.5,-162.5,False,0,,,,,,0.0,0.0,0.5,1.0
364,-12.5,-157.5,False,0,,,,,,0.0,0.0,0.5,1.0
365,-12.5,-152.5,False,0,,,,,,0.0,0.0,0.5,1.0
366,-12.5,-147.5,False,0,,,,,,0.0,0.0,0.5,1.0
367,-12.5,-142.5,False,0,,,,,,0.0,0.0,0.5,1.0
368,-12.5,-137.5,False,0,,,,,,0.0,0.0,0.5,1.0
369,-12.5,-132.5,False,0,,,,,,0.0,0.0,0.5,1.0
370,-12.5,-127.5,False,0,,,,,,0.0,0.0,0.5,1.0
371,-12.5,-122.5,False,0,,,,,,0.0,0.0,0.5,1.0
372,-12.5,-117.5,False,0,,,,,,0.0,0.0,0.5,1.0
373,-12.5,-112.5,False,0,,,,,,0.0,0.0,0.5,1.0
374,-12.5,-107.5,False,0,,,,,,0.0,0.0,0.5,1.0
375,-12.5,-102.5,False,0,,,,,,0.0,0.0,0.5,1.0
376,-12.5,-97.5,False,0,,,,,,0.0,0.0,0.5,1.0
377,-12.5,-92.5,False,0,,,,,,0.0,0.0,0.5,1.0
378,-12.5,-87.5,False,0,,,,,,0.0,0.0,0.5,1.0
379,-12.5,-82.5,True,27,sam,9.228711622733702,6.060201221043334,148.3727601517739,4.5715973818744455,0.9995745797587093,0.6200306596268842,0.20882041083334743,0.8194597272591153
380,-12.5,-77.5,True,7212,sam,29.73586265721301,12.85745129382655,143.74748568775362,8.164582767366408,0.9627898897329086,0.27865194672539495,0.42134268833473076,0.9780819869802866
381,-12.5,-72.5,True,9850,sam,153.80395049459185,27.379602903754336,152.72758250649642,18.856597878533748,0.6961872189490776,0.05664524161685164,0.5512224680991212,1.0029015090816862
382,-12.5,-67.5,True,3205,sam,504.0531180950438,54.01429325868124,118.83813400643504,17.037041083583187,0.8974585106618651,0.08797644758973874,0.9560814763750597,1.0401244281029611
383,-12.5,97.5,False,0,,,,,,0.0,0.0,0.5,1.0
384,-12.5,102.5,False,0,,,,,,0.0,0.0,0.5,1.0
385,-12.5,107.5,True,87,sum,7.918927735295876,2.7270951325866712,87.7885354249336,3.4624065147046013,0.9868121502792855,0.619886468250092,0.0799796879730614,0.7396350921843194
386,-12.5,112.5,True,1400,sum,9.944008362323887,5.198210832440137,102.0326496930619,5.989330759575079,0.9924712650120281,0.6234413582502902,0.17456631172608555,0.7971111793621093
387,-12.5,117.5,True,2672,sum,12.506979020762664,6.570756588215253,92.03404599466164,5.5824583476764165,0.969288793463396,0.6088788091273161,0.2157505671672172,0.8269265438416602
388,-12.5,122.5,True,2150,sum,13.481510280424805,8.015724106946058,75.90268805572495,4.021427624585665,0.8082735180006863,0.5077337326174185,0.23775113633932812,0.8668474055788906
389,-12.5,127.5,True,20,sum,4.874047484473555,3.312439228851488,62.54509267271858,6.819481326905991,0.9999405157256237,0.628133322616573,0.09803483258845191,0.7475122838176573
390,-12.5,132.5,False,0,,,,,,0.0,0.0,0.5,1.0
391,-12.5,137.5,False,0,,,,,,0.0,0.0,0.5,1.0
392,-12.5,142.5,False,0,,,,,,0.0,0.0,0.5,1.0
393,-12.5,147.5,False,0,,,,,,0.0,0.0,0.5,1.0
394,-12.5,152.5,False,0,,,,,,0.0,0.0,0.5,1.0
395,-12.5,157.5,True,34,sol,8.637501143594331,10.456880056681223,107.50846282053726,7.395572022917688,0.9953189323985409,0.5037223479559015,0.2241322774468547,0.8610392630702824
396,-12.5,162.5,True,1199,"sol,van",21.59466168686711,22.13883775370136,115.80809389339595,14.103156749729335,0.9238186427854169,0.11540485023082157,0.2831184547893443,0.9749708177571351
397,-12.5,167.5,True,4165,van,58.79851571315652,31.807904934267718,158.93811762100142,18.524104158221704,0.8495993858274217,0.0628864539136442,0.3692227503881312,0.99177588251933
398,-12.5,172.5,False,0,,,,,,0.0,0.0,0.5,1.0
399,-12.5,177.5,False,0,,,,,,0.0,0.0,0.5,1.0
400,-7.5,-177.5,False,0,,,,,,0.0,0.0,0.5,1.0
401,-7.5,-172.5,False,0,,,,,,0.0,0.0,0.5,1.0
402,-7.5,-167.5,False,0,,,,,,0.0,0.0,0.5,1.0
403,-7.5,-162.5,False,0,,,,,,0.0,0.0,0.5,1.0
404,-7.5,-157.5,False,0,,,,,,0.0,0.0,0.5,1.0
405,-7.5,-152.5,False,0,,,,,,0.0,0.0,0.5,1.0
406,-7.5,-147.5,False,0,,,,,,0.0,0.0,0.5,1.0
407,-7.5,-142.5,False,0,,,,,,0.0,0.0,0.5,1.0
408,-7.5,-137.5,False,0,,,,,,0.0,0.0,0.5,1.0
409,-7.5,-132.5,False,0,,,,,,0.0,0.0,0.5,1.0
410,-7.5,-127.5,False,0,,,,,,0.0,0.0,0.5,1.0
411,-7.5,-122.5,False,0,,,,,,0.0,0.0,0.5,1.0
412,-7.5,-117.5,False,0,,,,,,0.0,0.0,0.5,1.0
413,-7.5,-112.5,False,0,,,,,,0.0,0.0,0.5,1.0
414,-7.5,-107.5,False,0,,,,,,0.0,0.0,0.5,1.0
415,-7.5,-102.5,False,0,,,,,,0.0,0.0,0.5,1.0
416,-7.5,-97.5,False,0,,,,,,0.0,0.0,0.5,1.0
417,-7.5,-92.5,False,0,,,,,,0.0,0.0,0.5,1.0
418,-7.5,-87.5,False,0,,,,,,0.0,0.0,0.5,1.0
419,-7.5,-82.5,True,2752,sam,19.04487950766519,11.320106891692092,162.58121354564088,7.139438319701484,0.9615229799117675,0.4327858450252793,0.36373543780653006,0.9410266263040994
420,-7.5,-77.5,True,10000,sam,81.1937647120453,10.060584751854552,158.81157281207965,12.468687046248982,0.715099443469313,0.12981686078916427,0.31073236801105025,0.9754298701661958
421,-7.5,-72.5,True,8005,sam,342.4789560130301,52.16690480759643,155.56658697360896,13.48725321128397,0.9487082857066386,0.14207930080408473,0.9465699885147326,1.0634483517282614
422,-7.5,-67.5,False,0,,,,,,0.0,0.0,0.5,1.0
423,-7.5,97.5,False,0,,,,,,0.0,0.0,0.5,1.0
424,-7.5,102.5,True,3552,sum,16.05601652722031,7.4558501223844615,126.3636641132619,7.001410936181262,0.9504664024128158,0.4316511123599675,0.24941074035044794,0.8918328673268101
425,-7.5,107.5,True,9083,sum,34.43298229782571,12.949869795393889,111.58372727747725,8.227147309032876,0.8789615168014063,0.26011187877938197,0.3525796565711988,0.9616542175004328
426,-7.5,112.5,True,8883,sum,101.81627416919508,26.434914432876788,100.81951753255316,12.130786751758524,0.9835943745188384,0.14926945099280067,0.5687289811331158,1.0102591372810348
427,-7.5,117.5,True,7421,sum,168.763074412792,39.243391734927606,94.24323665686286,18.85351953338087,0.9683593875271403,0.07292377921876717,0.7137744163390242,1.0155892383397278
428,-7.5,122.5,True,8301,sum,154.01556890392555,28.20538303001758,75.99813884077074,13.30944459603893,0.7542909430084673,0.09344307524400755,0.5715910979443461,1.0066896923520146
429,-7.5,127.5,True,8657,sum,67.43243779937931,19.44826367343844,73.26605268995736,10.52276891540096,0.8257283519758586,0.15464739703608696,0.4284526952487052,0.9889353955552646
430,-7.5,132.5,True,3504,sum,10.949206578642777,8.377565585395937,49.235070980269704,8.22832147001983,0.7294173792323533,0.21571811116421416,0.19234006324328684,0.9336321795619402
431,-7.5,137.5,True,221,png,131.22755892303715,42.28128762815958,94.29415127395826,21.089953574983813,0.8940554168434207,0.05914839793810215,0.968286638922325,1.0276984044680741
432,-7.5,142.5,True,782,"png,sol",94.11930709580768,24.585226805240993,113.23149493153858,16.325103913500744,0.7851191444601321,0.08499341564601938,0.5513844260744167,1.004367337883075
433,-7.5,147.5,True,5683,sol,51.31305636260991,24.945650975920415,101.46583510081902,11.481981286753912,0.30077682558510466,0.052792792698641,0.4218728613688833,0.9958754501661095
434,-7.5,152.5,True,2621,sol,25.706375954003125,20.62670759770754,89.97022637612612,9.05177556659924,0.5661386862573314,0.1693898785483203,0.40372142600248984,0.9836913840437563
435,-7.5,157.5,True,2703,sol,32.52959216236356,30.219613587685696,122.11620602493518,12.551443518764737,0.9623601288996961,0.1604118987235236,0.3123012046242448,0.969890879845657
436,-7.5,162.5,True,306,sol,73.49226319380261,58.923739882239545,119.39760855398339,17.06632178391121,0.9754630859279918,0.09756255370426307,0.4674507039494589,0.9968244075560331
437,-7.5,167.5,True,144,van,170.1692814746106,64.08057308235088,127.45953323691678,20.982110882660916,0.8696696214641874,0.058301013091049084,0.3912619392352542,0.9936604608958592
438,-7.5,172.5,False,0,,,,,,0.0,0.0,0.5,1.0
439,-7.5,177.5,False,0,,,,,,0.0,0.0,0.5,1.0
440,-2.5,-177.5,False,0,,,,,,0.0,0.0,0.5,1.0
441,-2.5,-172.5,False,0,,,,,,0.0,0.0,0.5,1.0
442,-2.5,-167.5,False,0,,,,,,0.0,0.0,0.5,1.0
443,-2.5,-162.5,False,0,,,,,,0.0,0.0,0.5,1.0
444,-2.5,-157.5,False,0,,,,,,0.0,0.0,0.5,1.0
445,-2.5,-152.5,False,0,,,,,,0.0,0.0,0.5,1.0
446,-2.5,-147.5,False,0,,,,,,0.0,0.0,0.5,1.0
447,-2.5,-142.5,False,0,,,,,,0.0,0.0,0.5,1.0
448,-2.5,-137.5,False,0,,,,,,0.0,0.0,0.5,1.0
449,-2.5,-132.5,False,0,,,,,,0.0,0.0,0.5,1.0
450,-2.5,-127.5,False,0,,,,,,0.0,0.0,0.5,1.0
451,-2.5,-122.5,False,0,,,,,,0.0,0.0,0.5,1.0
452,-2.5,-117.5,False,0,,,,,,0.0,0.0,0.5,1.0
453,-2.5,-112.5,False,0,,,,,,0.0,0.0,0.5,1.0
454,-2.5,-107.5,False,0,,,,,,0.0,0.0,0.5,1.0
455,-2.5,-102.5,False,0,,,,,,0.0,0.0,0.5,1.0
456,-2.5,-97.5,False,0,,,,,,0.0,0.0,0.5,1.0
457,-2.5,-92.5,False,0,,,,,,0.0,0.0,0.5,1.0
458,-2.5,-87.5,False,0,,,,,,0.0,0.0,0.5,1.0
459,-2.5,-82.5,True,3225,sam,21.037899692199524,14.120461512815778,9.341954892041768,7.812679776037722,0.9882658464952356,0.36623808475823005,0.32777372505960584,0.9369241789207857
460,-2.5,-77.5,True,10000,sam,115.4541438145248,17.713323060952877,176.7347025635623,15.819782251570592,0.5615792524831852,0.06318928313573238,0.40782930531357553,0.9941757998766424
461,-2.5,-72.5,True,5461,sam,495.1457953110961,51.82168346946291,177.70397043230375,8.952396619816582,0.9249148753825197,0.3190277299369169,0.8597102223204245,1.1147575356619888
462,-2.5,-67.5,False,0,,,,,,0.0,0.0,0.5,1.0
463,-2.5,97.5,True,2526,sum,15.21787332109037,8.071828584624006,141.7722654940356,6.621561207153344,0.9882483970775345,0.5773293083215798,0.2676809356730068,0.8658753952821805
464,-2.5,102.5,True,8458,sum,82.9733919088622,26.06087428846682,143.16305191518572,16.030008613832216,0.9671601118535967,0.0940777429758071,0.5897972205276044,1.0084479198327378
465,-2.5,107.5,True,2069,sum,456.4295915429947,64.34775188747439,128.116890049022,24.777362537801647,0.9629496455295309,0.045879639454835794,0.7993761072805755,1.013735267863425
466,-2.5,112.5,False,0,,,,,,0.0,0.0,0.5,1.0
467,-2.5,117.5,True,6,sul,47.588444753265385,24.714590635423214,25.76611076314899,11.822384906706313,0.999627592314446,0.21364806932131908,0.05299622466736019,0.9044985064208408
468,-2.5,122.5,True,2776,"hal,sul,sum",383.2297763471354,47.93584471224913,150.46282162749685,14.919655450989014,0.4999007869776955,0.059150396639504804,0.7701646938733525,1.0159803488005992
469,-2.5,127.5,True,6225,"hal,sum",72.09171738102025,22.899225773105183,116.76185882211799,11.080418668887772,0.8401006083076358,0.1491289655939337,0.4905500175300949,0.9985907338893822
470,-2.5,132.5,True,5083,"png,sum",56.75718954116635,20.436043727265883,115.16768062056597,9.699885894494004,0.8378829096828065,0.22860907785128476,0.4904057440451034,0.9978066659934819
471,-2.5,137.5,True,8951,png,32.296983435607125,10.042586421782481,107.42518682535355,10.328104207042793,0.9334217241978927,0.22595765684745717,0.2853731456588282,0.9515034188965283
472,-2.5,142.5,True,4233,"png,sol",31.517034806054337,11.776066605508504,108.23151637530069,10.923870483823077,0.9132288599682113,0.1966492164837631,0.2928026631446537,0.9592548060498738
473,-2.5,147.5,True,1196,sol,358.4600083789792,71.93204882778672,95.08721586364948,16.568237075304157,0.883268334066947,0.09157867115073969,0.8737151549147633,1.034224337275987
474,-2.5,152.5,True,2765,sol,226.09511568064923,63.14325717879487,76.0534840971916,12.279535151963021,0.5743777779633462,0.10829715767018787,0.7247640150400402,1.0243413039753757
475,-2.5,157.5,False,0,,,,,,0.0,0.0,0.5,1.0
476,-2.5,162.5,False,0,,,,,,0.0,0.0,0.5,1.0
477,-2.5,167.5,False,0,,,,,,0.0,0.0,0.5,1.0
478,-2.5,172.5,False,0,,,,,,0.0,0.0,0.5,1.0
479,-2.5,177.5,False,0,,,,,,0.0,0.0,0.5,1.0
480,2.5,-177.5,False,0,,,,,,0.0,0.0,0.5,1.0
481,2.5,-172.5,False,0,,,,,,0.0,0.0,0.5,1.0
482,2.5,-167.5,False,0,,,,,,0.0,0.0,0.5,1.0
483,2.5,-162.5,False,0,,,,,,0.0,0.0,0.5,1.0
484,2.5,-157.5,False,0,,,,,,0.0,0.0,0.5,1.0
485,2.5,-152.5,False,0,,,,,,0.0,0.0,0.5,1.0
486,2.5,-147.5,False,0,,,,,,0.0,0.0,0.5,1.0
487,2.5,-142.5,False,0,,,,,,0.0,0.0,0.5,1.0
488,2.5,-137.5,False,0,,,,,,0.0,0.0,0.5,1.0
489,2.5,-132.5,False,0,,,,,,0.0,0.0,0.5,1.0
490,2.5,-127.5,False,0,,,,,,0.0,0.0,0.5,1.0
491,2.5,-122.5,False,0,,,,,,0.0,0.0,0.5,1.0
492,2.5,-117.5,False,0,,,,,,0.0,0.0,0.5,1.0
493,2.5,-112.5,False,0,,,,,,0.0,0.0,0.5,1.0
494,2.5,-107.5,False,0,,,,,,0.0,0.0,0.5,1.0
495,2.5,-102.5,False,0,,,,,,0.0,0.0,0.5,1.0
496,2.5,-97.5,False,0,,,,,,0.0,0.0,0.5,1.0
497,2.5,-92.5,False,0,,,,,,0.0,0.0,0.5,1.0
498,2.5,-87.5,False,0,,,,,,0.0,0.0,0.5,1.0
499,2.5,-82.5,True,447,sam,12.305345013102542,11.408810565574518,25.72795291463132,6.881027211887274,0.9874600719122094,0.4867897909465641,0.1516294267617571,0.8304167614814211
500,2.5,-77.5,True,8485,sam,86.93027596753151,23.994638043772984,28.24158349066394,13.503149659911136,0.9363116786741231,0.12949652307545942,0.2182055944395372,0.9635086042578042
501,2.5,-72.5,True,5658,sam,433.77836502931933,48.20214635533715,19.74946205250448,8.617941302658581,0.9166946657557224,0.3423147830304787,0.4376319233618468,0.9786504853775824
502,2.5,-67.5,False,0,,,,,,0.0,0.0,0.5,1.0
503,2.5,97.5,True,7781,sum,43.18961731446793,16.605394991254034,137.73176028996207,11.733519141280807,0.9019798266294081,0.16461592592024699,0.4758919695980608,0.9960314342532713
504,2.5,102.5,True,662,sum,207.42776554676254,54.74714975034831,151.98751317797377,19.809051023640265,0.9814079800073281,0.0736307094843309,0.9615391270851241,1.0339834533820564
505,2.5,107.5,False,0,,,,,,0.0,0.0,0.5,1.0
506,2.5,112.5,False,0,,,,,,0.0,0.0,0.5,1.0
507,2.5,117.5,True,463,sul,13.466402266464044,11.655919676748248,25.51048865845913,8.75538697100907,0.9237120735047786,0.325341567737636,0.038470643012127645,0.8498453154406225
508,2.5,122.5,True,11958,"hal,sul",226.88608199114736,37.24505337347094,58.2775107512654,14.427753554158691,0.5715432817163151,0.07184054565676729,0.5208569588027484,1.0014983753011302
509,2.5,127.5,True,8630,"hal,phi",52.32637645355542,27.461332525678177,174.33137989056598,14.125488137800694,0.6565669605479189,0.07748842259775572,0.3045907427539642,0.9848580448950056
510,2.5,132.5,True,123,png,7.237512380822374,4.382306697821259,82.52518600711251,6.671403914690192,0.9717339600275815,0.5398250936424038,0.15093652904060217,0.8115667791022005
511,2.5,137.5,True,40,png,7.434297394752749,4.132873982190999,103.85625023874252,6.210653138160748,0.993460473556931,0.5542141952768004,0.1277361010147175,0.7936860627932676
512,2.5,142.5,False,0,,,,,,0.0,0.0,0.5,1.0
513,2.5,147.5,False,0,,,,,,0.0,0.0,0.5,1.0
514,2.5,152.5,False,0,,,,,,0.0,0.0,0.5,1.0
515,2.5,157.5,False,0,,,,,,0.0,0.0,0.5,1.0
516,2.5,162.5,False,0,,,,,,0.0,0.0,0.5,1.0
517,2.5,167.5,False,0,,,,,,0.0,0.0,0.5,1.0
518,2.5,172.5,False,0,,,,,,0.0,0.0,0.5,1.0
519,2.5,177.5,False,0,,,,,,0.0,0.0,0.5,1.0
520,7.5,-177.5,False,0,,,,,,0.0,0.0,0.5,1.0
521,7.5,-172.5,False,0,,,,,,0.0,0.0,0.5,1.0
522,7.5,-167.5,False,0,,,,,,0.0,0.0,0.5,1.0
523,7.5,-162.5,False,0,,,,,,0.0,0.0,0.5,1.0
524,7.5,-157.5,False,0,,,,,,0.0,0.0,0.5,1.0
525,7.5,-152.5,False,0,,,,,,0.0,0.0,0.5,1.0
526,7.5,-147.5,False,0,,,,,,0.0,0.0,0.5,1.0
527,7.5,-142.5,False,0,,,,,,0.0,0.0,0.5,1.0
528,7.5,-137.5,False,0,,,,,,0.0,0.0,0.5,1.0
529,7.5,-132.5,False,0,,,,,,0.0,0.0,0.5,1.0
530,7.5,-127.5,False,0,,,,,,0.0,0.0,0.5,1.0
531,7.5,-122.5,False,0,,,,,,0.0,0.0,0.5,1.0
532,7.5,-117.5,False,0,,,,,,0.0,0.0,0.5,1.0
533,7.5,-112.5,False,0,,,,,,0.0,0.0,0.5,1.0
534,7.5,-107.5,False,0,,,,,,0.0,0.0,0.5,1.0
535,7.5,-102.5,False,0,,,,,,0.0,0.0,0.5,1.0
536,7.5,-97.5,False,0,,,,,,0.0,0.0,0.5,1.0
537,7.5,-92.5,False,0,,,,,,0.0,0.0,0.5,1.0
538,7.5,-87.5,True,361,cam,11.635295117093788,11.569878970760806,120.84807082063712,9.78942714432796,0.9457068876063358,0.29077486351104836,0.3632471104051716,0.9602356971933224
539,7.5,-82.5,True,1466,cam,21.846180268958072,20.435551346770055,125.94836400244182,11.595634810137266,0.9565763646063936,0.18196636412246922,0.5815758977873341,1.0148440695203873
540,7.5,-77.5,True,4389,sam,34.34996984405544,11.624977469501015,3.2946422418724652,10.032425948297611,0.7771557860755881,0.18875087684753097,0.22643576234592377,0.9483645102686667
541,7.5,-72.5,True,5583,sam,128.6298753387987,28.459140749255397,17.51757050350864,18.608794794832292,0.8205405954983159,0.06792241177436019,0.2729759266769891,0.9845799774090619
542,7.5,-67.5,False,0,,,,,,0.0,0.0,0.5,1.0
543,7.5,97.5,True,1490,sum,182.93567556415488,52.45906310614027,141.3155727296359,24.0623607906911,0.8996450141240278,0.04456206770651275,0.9499878073106359,1.0200523871364817
544,7.5,102.5,False,0,,,,,,0.0,0.0,0.5,1.0
545,7.5,107.5,False,0,,,,,,0.0,0.0,0.5,1.0
546,7.5,112.5,False,0,,,,,,0.0,0.0,0.5,1.0
547,7.5,117.5,False,0,,,,,,0.0,0.0,0.5,1.0
548,7.5,122.5,True,4868,"cot,hal",268.134843156616,42.565296571132166,175.6711382755825,13.760452100989184,0.6574350928646185,0.09321795701042747,0.3525011815266255,0.9862504614804601
549,7.5,127.5,True,4222,"cot,hal,phi",70.64761963581607,42.73274887767628,166.9794943364413,13.210281574989835,0.912899767905214,0.13675954023495443,0.435568878606337,0.9911884294613801
550,7.5,132.5,False,0,,,,,,0.0,0.0,0.5,1.0
551,7.5,137.5,False,0,,,,,,0.0,0.0,0.5,1.0
552,7.5,142.5,False,0,,,,,,0.0,0.0,0.5,1.0
553,7.5,147.5,False,0,,,,,,0.0,0.0,0.5,1.0
554,7.5,152.5,False,0,,,,,,0.0,0.0,0.5,1.0
555,7.5,157.5,False,0,,,,,,0.0,0.0,0.5,1.0
556,7.5,162.5,False,0,,,,,,0.0,0.0,0.5,1.0
557,7.5,167.5,False,0,,,,,,0.0,0.0,0.5,1.0
558,7.5,172.5,False,0,,,,,,0.0,0.0,0.5,1.0
559,7.5,177.5,False,0,,,,,,0.0,0.0,0.5,1.0
560,12.5,-177.5,False,0,,,,,,0.0,0.0,0.5,1.0
561,12.5,-172.5,False,0,,,,,,0.0,0.0,0.5,1.0
562,12.5,-167.5,False,0,,,,,,0.0,0.0,0.5,1.0
563,12.5,-162.5,False,0,,,,,,0.0,0.0,0.5,1.0
564,12.5,-157.5,False,0,,,,,,0.0,0.0,0.5,1.0
565,12.5,-152.5,False,0,,,,,,0.0,0.0,0.5,1.0
566,12.5,-147.5,False,0,,,,,,0.0,0.0,0.5,1.0
567,12.5,-142.5,False,0,,,,,,0.0,0.0,0.5,1.0
568,12.5,-137.5,False,0,,,,,,0.0,0.0,0.5,1.0
569,12.5,-132.5,False,0,,,,,,0.0,0.0,0.5,1.0
570,12.5,-127.5,False,0,,,,,,0.0,0.0,0.5,1.0
571,12.5,-122.5,False,0,,,,,,0.0,0.0,0.5,1.0
572,12.5,-117.5,False,0,,,,,,0.0,0.0,0.5,1.0
573,12.5,-112.5,False,0,,,,,,0.0,0.0,0.5,1.0
574,12.5,-107.5,False,0,,,,,,0.0,0.0,0.5,1.0
575,12.5,-102.5,False,0,,,,,,0.0,0.0,0.5,1.0
576,12.5,-97.5,True,9,cam,7.870757015630254,6.813420238435717,124.96926788965725,9.14632561828144,0.9997391827190508,0.35639439039653437,0.2231379301226709,0.9013279113821466
577,12.5,-92.5,True,3096,cam,21.802048402967,15.656524060207587,116.32809764477719,9.941118895715269,0.9906379289051287,0.24219722517882464,0.45177797986650897,0.988320760531151
578,12.5,-87.5,True,5155,cam,36.71623340469934,22.748609388408212,122.47789584353072,12.712233701194654,0.9421994240081438,0.13619740327667246,0.5657695553251069,1.008957642649941
579,12.5,-82.5,True,773,cam,139.82834655634068,56.35970451768716,123.61885840220182,27.45317399533745,0.9725601003378698,0.03706447601692751,0.8767569447450894,1.0139642987427153
580,12.5,-77.5,False,0,,,,,,0.0,0.0,0.5,1.0
581,12.5,-72.5,True,686,sam,108.22848498288084,24.319372229241512,176.8356414982885,14.81334274154837,0.9693880037956757,0.12903126027581216,0.4044377514603393,0.9876694826361372
582,12.5,-67.5,False,0,,,,,,0.0,0.0,0.5,1.0
583,12.5,97.5,True,72,sum,89.11948176800949,40.488566560888685,36.28178780265307,11.314709644483154,0.9987888717136076,0.2291998428331208,0.5788981687676412,1.0180834478813645
584,12.5,102.5,False,0,,,,,,0.0,0.0,0.5,1.0
585,12.5,107.5,False,0,,,,,,0.0,0.0,0.5,1.0
586,12.5,112.5,False,0,,,,,,0.0,0.0,0.5,1.0
587,12.5,117.5,True,3292,man,12.27291834220808,12.317474576690964,161.12266345861292,9.405845327624808,0.9141562957508474,0.2951729952108921,0.30885104109453493,0.9435779892684302
588,12.5,122.5,True,6461,"hal,man,phi",67.57591572640683,37.59095229456031,147.24137548077852,10.629691149043309,0.8059793106872053,0.17156600928788665,0.7336676586250778,1.0400894276899488
